#ATTRS
良い a 2
高い b 0
無い c 2
速い d 0
安い e 1
遠い f 0
嬉しい g 2
美味しい h 0
かっこいい i 2
臭 j 0
重い k 0
少ない l 0
多い m 0
旨い n 2
甘い o 0
薄い p 0
辛い q 2
ありがたい r 2
柔らかい s 0
強い t 1
欲しい u 2
すごい v 2

#INFOATTRS
28 3771 * b:販売価格は-高いです。ですが、;f,定価より-高いです。ですが、;f * * * * * * * * * l:出荷本数が-少ない、;f * * * * * * * * * * 1
29 3940 * b:最近価格が-高くなりましたが、;f * * * * * * * * * * * * * * * * * * * * 1
30 3973 * b:値段が-高いので;n * * * * * * * * * * * * * * * * * * * * 1
31 3977 * b:定価より-高いですが;f * * * * * * * * * * * * * * * * * * * * 1
32 3984 * b:人気ランキングも-高く、;f * * * * * * * * * * * * * * * * * * * * 1
33 4020 * b:値段が-高かったなぁ・・・;n * * * * * * * * * * * * * * * * * * * * 0
34 4022 * b:配送料金が-高く;f * * * * * * * * * * * * * * * * * * * * 0
35 3683 * * c:店頭では-ないので;f * * * * * * * * * * * * * * * * * * * 1
36 3732 * * c:電話も-ないので;f * * * * h:赤霧島なので-美味しいと;f * * * * * * * * * * * * * * 1
37 3775 * * c:焼酎では-ないので、;f,ことが-無い;f * * * * * * * * * * * * * * * * * * * 1
38 3780 * * c:店では-なかったうです。;f * * * * * * * * * * * * * * * * * * * 1
39 3809 * * c:赤は-ないそうなので;f * * * * * * * * * * * * * * * * * * * 1
40 3937 * * c:クセの-無い;f * * * * * * * * * * * * * * * * * * * 1
41 3941 * * c:事が-ないのですが;f * * * * * * * * * * * * * * * * * * * 1
42 3972 * * c:購入しました。-ないので;f,父の日では-ないので;f * * * * * * * * * * * * * * * * * * * 1
43 3975 * * c:ことが-なかったので、;f * * * * * * * * * * * * * * * * * * * 1
44 3992 * * c:モノは-無いと;f,モノでは-ないので、;f * * * * * * * * * * n:赤霧島は-旨いと;f,中で-旨いと;f,甕焼酎など、-旨いと;f,赤霧島よりも-旨いと;f * * * * * * * * 1
45 3993 * * c:在庫が-ないので;f * * * * * * * * * * * * * * * * * * * 1
46 4034 * * c:注文して-ないです。;f,連絡も-ないです。;f,納品も-ないです。;f * * * * * * * * * * * * * * * * * * * 0
47 4052 * * c:ことが-ないので;f * * * * * * * * * * * * * * * * * * * 0
48 3685 * * * d:配達も-早くて;f * * * * * * * * * * * * * * * * * * 1
49 3870 * * * d:希望通り-早く;f * * * * * * * * * * * * * * * * * * 1
50 3911 * * * d:帰省がてら-早めの;f * * * * * * * * * * * * * * * * * * 1
51 3994 * * * d:発送が-早くて、;f * * * * * * * * * * * * * * * * * * 1
52 4008 * * * d:対応も-早いし;f * * * * * * * * * * * * * * * * * * 1
53 4017 * * * d:納品が-早いのと、;f * * * * * * * * * * * * * * * * * * 0
54 3698 * * * * e:一番飲み-やすかったです。;f * * * * * * * * * * * * * * * * * 1
55 3721 * * * * e:ネットでやっばり-安かったわ、;f * * * * * * * * * * * * * * * * * 1
56 3737 * * * * e:他店より-安かったので;f * * * * * * * * * * * * * * * * * 1
57 3912 * * * * e:購入し-安いので;f * * * * * * * * * * * * * * * * * 1
58 3913 * * * * e:金額が-安かったので;f * * * * * * * * * * * * * s:女性向けというか、-やわらかくて、;f * * * 1
59 4013 * * * * e:購入。-安いと;f * * * * * * * * * * * * * * * * * 1
60 3713 * * * * * f:25度 900ml産地から-遠いので;f * * * * * * * * * * * * * * * * 1
61 3719 * * * * * * g:ポイント五倍が-嬉しいです。;f * * * * * * * * * * * * * * * 1
62 3722 * * * * * * g:父の日に。-嬉しいです。;f,＊送料が-嬉しいです。;f * * * * * * * * * * * * * * * 1
63 3892 * * * * * * g:入手出来た-嬉しさで;f h:噂は-美味しいです。;f,本物で-美味しいです。;f * * * * * * * * * * * * * * 1
64 3728 * * * * * * * h:以前から-美味しいとは;f * * * * * * * * * * * * * * 1
65 3731 * * * * * * * h:御祝いしました。-美味しいと;f,義父も-美味しいと;f * * * * * * * * * * * * * * 1
66 3749 * * * * * * * h:時に-美味しいと;f * * * * * * * * * * * * * * 1
67 3757 * * * * * * * h:みんな-美味しそうに;f * * * * * * * * * * * * * * 1
68 3758 * * * * * * * h:購入しました。-美味しいです！;f,味は-美味しいです！;f * * * * * * * * * * * * * * 1
69 3762 * * * * * * * h:赤霧島は-美味しい 。;f,一人で-美味しいですが、;f * * * * * * * * * * * * * * 1
70 3790 * * * * * * * h:赤霧島は-おいしいですが、;f,フルーティーで-おいしいですが、;f * * * * * * * * * * * * * * 1
71 3794 * * * * * * * h:こちらは-美味しいので、;f * * * * * * o:ほのかに-甘くて、;f * * * * * * * 1
72 3832 * * * * * * * h:知り合いに-おいしいと;f,チョイスしました。-おいしいと;f * * * * * * * * * * * * * * 1
73 3833 * * * * * * * h:購入しました。-美味しいか;f * * * * * * * * * * * * * * 1
74 3834 * * * * * * * h:依頼発注でしたが-美味しいと;f * * * * * * * * * * * * * * 1
75 3842 * * * * * * * h:一番飲みやすく-美味しいと;f * * * * * * * * * * * * * * 1
76 3879 * * * * * * * h:購入♪-美味しい;f * * * * * * * * * * * * * * 1
77 3889 * * * * * * * h:焼酎は-美味しいです。;f * * * * * * * * * * * * * * 1
78 3944 * * * * * * * h:割りに-美味しいそうです。;f * * * * * * * * * * * * * * 1
79 3949 * * * * * * * h:赤は-美味しいです。;f,まろやかで-美味しいです。;f * * * * * * * * * * * * * * 1
80 3950 * * * * * * * h:赤霧島は-美味しいので、;f * * * * * * * * * * * * * * 1
81 3970 * * * * * * * h:本当に-美味しいです。;f * * * * * * * * * * * * * * 1
82 4010 * * * * * * * h:購入しました。-おいしいです。;f,微妙に-おいしいです。;f * * * * * * * * * * * * * * 1
83 3742 * * * * * * * * i:レアな-好いんですか』と;f,焼酎本当に-好いんですか』と;f * * * * * * * * * * * * * 1
84 3767 * * * * * * * * * j:芋焼酎なのに-芋臭くな;f,あまり-芋臭くな;f * * * * * * * * * * * * 1
85 3789 * * * * * * * * * j:芋独特の-臭いは;f * * * * * * * * * * * * 1
86 3769 * * * * * * * * * * k:満足です＾＾３本まとめ買いしました。-重いし;f * * * * * * * * * * * 1
87 3821 * * * * * * * * * * * l:店頭には-少ないようですね。;f * * * * * * * * * * 1
88 3778 * * * * * * * * * * * * m:種類が-多くて;f * * * * * * * * * 1
89 3797 * * * * * * * * * * * * m:種類が-多く、;f * * * * * * * * * 1
90 3979 * * * * * * * * * * * * m:お酒だと↑ファンが-多いので、;f * * * * * * * * * 1
91 3785 * * * * * * * * * * * * * n:うわさどおり-旨い;f * * * * * * * * 1
92 3925 * * * * * * * * * * * * * n:赤霧島は-うまいです。;f,リピートしていますが、-うまいです。;f * * * * * * * * 1
93 3963 * * * * * * * * * * * * * * o:ワインのような-甘さで、;f,ほのかな-甘さで、;p * * * * * * * 1
94 3799 * * * * * * * * * * * * * * * p:和紙が-薄くて;f * * * * * * 1
95 3804 * * * * * * * * * * * * * * * * q:やり方が-分かりづらいと;f * * * * * 1
96 3837 * * * * * * * * * * * * * * * * * r:ネットで-ありがたいです。;f,価格で-ありがたいです。;f * * * * 1
97 3948 * * * * * * * * * * * * * * * * * * * t:香りが-強いので、;f * * 1
98 3962 * * * * * * * * * * * * * * * * * * * * u:購入。-ほしいです。;f * 1
99 3969 * * * * * * * * * * * * * * * * * * * * u:購入しました。-欲しいとの;f,以前から-欲しいとの;f,焼酎が-欲しいとの;f * 1
100 3998 * * * * * * * * * * * * * * * * * * * * u:「赤霧島」は-ほしいと;f,入手しやすくなって-ほしいと;f * 1
101 4037 * * * * * * * * * * * * * * * * * * * * u:メールで-欲しかったです。;f,確認が-欲しかったです。;f * 0
102 4041 * * * * * * * * * * * * * * * * * * * * u:同封して-ほしいと;f,確認して-ほしいです;f * 0
103 4049 * * * * * * * * * * * * * * * * * * * * u:自宅用にも-ほしいと;f * 0
104 3986 * * * * * * * * * * * * * * * * * * * * * v:レアものなのに-すごーい！と;f 1
#DRH
1 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
2 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
3 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
4 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
5 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
6 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
7 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
8 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
9 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
10 a1 b1 c2 d2 e1 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
11 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
12 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
13 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
14 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
15 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
16 a1 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
17 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
18 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
19 a1 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
20 a1 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
21 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
22 a1 b2 c2 d2 e1 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 0
23 a1 b2 c2 d2 e1 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 0
24 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 0
25 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
26 a2 b1 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
27 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
28 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l1 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
29 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
30 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
31 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
32 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
33 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 0
34 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 0
35 a2 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
36 a2 b2 c1 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
37 a2 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
38 a2 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
39 a2 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
40 a2 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
41 a2 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
42 a2 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
43 a2 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
44 a2 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n1 o2 p2 q2 r2 s2 t2 u2 v2 1
45 a2 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
46 a2 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 0
47 a2 b2 c1 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 0
48 a2 b2 c2 d1 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
49 a2 b2 c2 d1 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
50 a2 b2 c2 d1 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
51 a2 b2 c2 d1 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
52 a2 b2 c2 d1 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
53 a2 b2 c2 d1 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 0
54 a2 b2 c2 d2 e1 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
55 a2 b2 c2 d2 e1 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
56 a2 b2 c2 d2 e1 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
57 a2 b2 c2 d2 e1 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
58 a2 b2 c2 d2 e1 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s1 t2 u2 v2 1
59 a2 b2 c2 d2 e1 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
60 a2 b2 c2 d2 e2 f1 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
61 a2 b2 c2 d2 e2 f2 g1 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
62 a2 b2 c2 d2 e2 f2 g1 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
63 a2 b2 c2 d2 e2 f2 g1 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
64 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
65 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
66 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
67 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
68 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
69 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
70 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
71 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o1 p2 q2 r2 s2 t2 u2 v2 1
72 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
73 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
74 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
75 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
76 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
77 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
78 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
79 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
80 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
81 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
82 a2 b2 c2 d2 e2 f2 g2 h1 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
83 a2 b2 c2 d2 e2 f2 g2 h2 i1 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
84 a2 b2 c2 d2 e2 f2 g2 h2 i2 j1 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
85 a2 b2 c2 d2 e2 f2 g2 h2 i2 j1 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
86 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k1 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
87 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l1 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
88 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m1 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
89 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m1 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
90 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m1 n2 o2 p2 q2 r2 s2 t2 u2 v2 1
91 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n1 o2 p2 q2 r2 s2 t2 u2 v2 1
92 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n1 o2 p2 q2 r2 s2 t2 u2 v2 1
93 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o1 p2 q2 r2 s2 t2 u2 v2 1
94 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p1 q2 r2 s2 t2 u2 v2 1
95 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q1 r2 s2 t2 u2 v2 1
96 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r1 s2 t2 u2 v2 1
97 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t1 u2 v2 1
98 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u1 v2 1
99 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u1 v2 1
100 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u1 v2 1
101 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u1 v2 0
102 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u1 v2 0
103 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u1 v2 0
104 a2 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v1 1

#DR
DC:1
h1 CI=1.0476 [20,36,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82]
a2e1 CI=0.2857 [54,55,56,57,58,59]
g1 CI=0.1429 [61,62,63]
n1 CI=0.1429 [44,91,92]
o1 CI=0.0952 [71,93]
l1 CI=0.0952 [28,87]
a1b1 CI=0.0952 [10,19]
v1 CI=0.0476 [104]
t1 CI=0.0476 [97]
r1 CI=0.0476 [96]
q1 CI=0.0476 [95]
p1 CI=0.0476 [94]
k1 CI=0.0476 [86]
i1 CI=0.0476 [83]
f1 CI=0.0476 [60]
s1 CI=0.0476 [58]
b1c1 CI=0.0476 [26]
a1c1 CI=0.0476 [16]
b1e1 CI=0.0476 [10]

#MATCHING
DC:0
a1-b2 j:1.0000 d:1.0000 c:1.1547 s:2.0000 kl:2.6374
a1-c2 j:1.0000 d:1.0000 c:1.1547 s:2.0000 kl:2.6374
a1-d2 j:0.8571 d:0.9231 c:1.0954 s:2.0000 kl:2.4854
a1-e1 j:4.0000 d:1.6000 c:1.6330 s:2.0000 kl:4.2224
a1-f2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-g2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-h2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-i2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-j2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-k2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-l2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-m2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-n2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-o2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-p2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-q2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-r2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
a1-s2 j:0.7500 d:0.8571 c:1.0445 s:2.0000 kl:2.3479
