#ATTRS
安い a 1
良い b 2
無い c 2
旨い d 2
臭 e 0
多い f 0
美味しい g 0
すごい h 2
甘い i 0
強い j 1
物足りない k 1
嬉しい l 2
高い m 0
ありがたい n 2
欲しい o 2
薄い p 0
近い q 0
優しい r 2
面白い s 2
寂しい t 2
大きい u 0
速い v 0
少ない w 0
辛い x 2
長い y 0
うるさい z 0
軽い A 0

#INFOATTRS
50 2592 * b:喉こし、-良い、;f * * * * * * * * * * * * * * * * * * * * * * * * * 1
51 2667 * b:飲み口が-良いです。;f * * * * * * * * * * * * * * * * * * * * * * * * * 1
52 2702 * b:味で、-良いので、;f,コストパフォーマンスが-良いので、;f,非常に-良いので、;f * * * * * * * * * * * * * * * * * * * * * * * * * 1
53 2725 * b:香りも-よくなかなかでした。;p * * * * * * * * * * * * * * * * * * * * * * * * * 1
54 2732 * b:送料が-良かったです;f,無料で-良かったです;f * * * * * * * * * * * * * * * * * * * * * * * * * 1
55 2733 * b:お酒って-よくわからないのです。;f * * * f:酒豪には-多いので;f,焼酎好きが-多いので;f * * * * * * * * * * * * * * * * * * * * * 1
56 2738 * b:ネーミングも-良いですが;f,中身は-良かったです。;f c:癖が-無く;f * * * * * * * * * * * * * * * * * * * * * * * * 1
57 2752 * b:３本セットというのが-良く、;f * * * * g:家族も-おいしいと;f * * * * * * * * * * * * * * * * * * * * 1
58 2754 * b:口当たりが-良くて、;f * * * * * * * * * * * * * * * * * * * * * * * * * 1
59 2770 * b:気持ちの-いい;f * * * * * * * * * * * * * * * * * * * * * * * * * 0
60 2106 * * c:ことは-ないので;f * * * * * * * * * * * * * * * * * * * * * * * * 1
61 2136 * * c:常備晩酌に-無くてならない、;f * * * * * * * * * * * * * * * * * * * * * * * * 1
62 2143 * * c:味は-無いんです。;f,店には-無いんです。;f * * * * * * * * * * * * * * * * * * * * * * * * 1
63 2204 * * c:利用します。-ないのですが、;f,自分用では-ないのですが、;f * * * * * * * * * * * * * * * * * * * * * * * * 1
64 2240 * * c:癖が-ない;f * * * * * * * * * * * * * * * * * * * * * * * * 1
65 2250 * * c:癖の-無い;f * * * * * * * * * * * * * * * * * * * * * * * * 1
66 2252 * * c:酒飲みでも-ない;f d:時点で-うまいと;f,これが-うまいと;f * * * * * * * * m:評価の-高い;f * * * * * * * * * * * * * * 1
67 2271 * * c:口あたりで、-ないと;f,焼酎には-ないと;f,赤兎馬が-ないと;f,そばに-ないと;f * * * * * * * * * * * * * * * * * * * * * * * * 1
68 2273 * * c:他に-ないと;f,類が-ないと;f * * * * * * * * * * * * * * * * * * * * * * * * 1
69 2290 * * c:癖の-ない;f * * * * * * * * * * * * * * * * * * * * * * * * 1
70 2368 * * c:何回購入したことか、-ない。;f,これしか-ない。;f * * * * * * * * * * * * * * * * * * * * * * * * 1
71 2443 * * c:次が-無い？;f * * * * * * * * * * * * * * * * * * * * * * * * 1
72 2530 * * c:手元に-無いと;f * * * * * * * * * * * * * * * * * * * * x:大人買いなので、-辛い＞＜;f,懐が-辛い＞＜;f * * * 1
73 2568 * * c:ことの-無い;f * * * * * * * * * * * * * * * * * * * * * * * * 1
74 2575 * * c:芋焼酎に-無く、;f * * * * * * * * * * * * * * * * * * * * * * * * 1
75 2599 * * c:損は-ないと;f * * * * * * * * * * * * * * * * * * * * * * * * 1
76 2618 * * c:自分、-ないのですが、;f,あまり-ないのですが、;f,芋焼酎好きでは-ないのですが、;f * * * g:絶賛！！-美味しい;f * * * * * * * * * * * * * * * * * * * * 1
77 2650 * * c:ことが-なかったみたいで、;f * * * * * * * * * * * * * * * * * * * * * * z:芋焼酎には-うるさいほうですが、;f * 1
78 2659 * * c:焼酎は-ない。いい;f * * * g:これほど-美味しいと;f * * * * * * * * * * * * * * * * * * * * 1
79 2670 * * c:これが-無いと;f * * * * * * * * * * * * * * * * * * * * * * * * 1
80 2728 * * c:ことが-ない;f,芋焼酎でも-ない;f * * * * * * * * * * * * * * * * * * * * * * * * 1
81 2729 * * c:あまりくせが-なくて;f * * * * * * * * * * * * * * * * * * * * * * * * 1
82 2762 * * c:リピートは-ないかな？;f * * * * * * * * * * * * * * * * * * * * * * * * 1
83 2771 * * c:癖は-ないけど・・・;f,味も-なくって;n,色気も-なくって;n * * * * * * * * * * * * * * * * * * * * * * * * 0
84 2779 * * c:私は-無いです。;f,ことは-無いです。;f * * * * * * * * * * * * * * * * * * * * * * * * 0
85 2781 * * c:焼酎ですが、-ないです。;f,程、-ないです。;f,味では-ないです。;f,最初からなのか、-ないです。;f,リピは-ないです。;f * * * * * * * * * * * * * * * * * * * * * * * * 0
86 2787 * * c:赤兎馬は-無く、;f d:Ｐ．Ｓ．以前は-「旨い！」と;f * * * * * * * * * * * * * * * * * * * * * * * 0
87 2115 * * * d:本当に-旨いん;f * * * * * * * * * * * * * * * * * * * * * * * 1
88 2152 * * * d:元気だ。-うまい！;f,赤兎馬が-うまい！;f * * * * i:香りと-甘さ。;f * * * * * * * * * * * * * * * * * * 1
89 2254 * * * d:焼酎初心者なので-うまいのか;f,飲み方が-うまいのか;f,芋ですね。-うまい。;f * * * * * * * * * * * * * * * * * * * * * * * 1
90 2265 * * * d:赤兎馬は、-旨いんですね。;f * * * * * * * * * * * p:香りも-薄くなってしまいますので、;f,味も-薄くなってしまいますので、;f * * * * * * * * * * * 1
91 2299 * * * d:人見んな-”旨い;f * * * * * * * * * * * * * * * * * * * * * * * 1
92 2302 * * * d:ロックが-うまいと;f * * * * * * * * * * * * * * * * * * * * * * * 1
93 2332 * * * d:焼酎は-うまいと;f * * * * * * * * * * * * * * * * * * * * * * * 1
94 2347 * * * d:購入-旨いと;f * * * * * * * * * * * * * * * * * * * * * * * 1
95 2373 * * * d:購入しています。-うまいです;f,ロックが-うまいです;f,最高で-うまいです;f * * * * * * * * * * * * * * * * * * * * * * * 1
96 2496 * * * d:送料無料最高！-旨い;f * * * * * * * * * * * * * * * * * * * * * * * 1
97 2497 * * * d:「焼酎は-限る・・うまい！」と;f,赤兎馬に-限る・・うまい！」と;f * * * * * * * * * * * * * * * * * * * * * * * 1
98 2526 * * * d:中で-うまい、と;f * * * * * * * * * * * * * * * * * * * * * * * 1
99 2534 * * * d:これは-うまいと;f * * * * * * * * * * * * * * * * * * * * * * * 1
100 2560 * * * d:購入してみたんですが-旨い！と;f,主人が-旨い！と;f,ほんとに-旨い！と;f * * * * * * * * * * * * * * * * * * * * * * * 1
101 2583 * * * d:芋焼酎では-うまいです;f,これが-うまいです;f,最高に-うまいです;f * * * * * * * * * * * * * * * * * * * * * * * 1
102 2649 * * * d:普通に-旨いんですが、;f * * * * * * * * * * * * * * * * * * * * * * * 1
103 2663 * * * d:焼酎は-うまいです。;f * * * * * * * * * n:リピータとして-ありがたいです;f * * * * * * * * * * * * * 1
104 2703 * * * d:ところ-旨い！」と;f * * * * * * * * * * * * * * * * * * * * * * * 1
105 2731 * * * d:「これが-うまい！」と;f * * * * * * * * * * * * * * * * * * * * * * * 1
106 2120 * * * * e:芋焼酎特有の-臭さは;f * * * * * * * * * * * * * * * * * * * * * * 1
107 2122 * * * * * f:入荷待ちが-多いので;f * * * * * * * * * * * * * * * * * * * * * 1
108 2172 * * * * * f:今回、-多い、;f,口コミが-多い、;f * * * * * * * * * * * * * * * * * * * * * 1
109 2269 * * * * * f:ことが-多かったのですが、;f * * * * * * * * * * * * * * * * * * * * * 1
110 2286 * * * * * f:人が-多い;f * * * * * * * * * * * * * * * * * * * * * 1
111 2130 * * * * * * g:購入しています。-おいしいですし、;f * * * * * * * * * * * * * * * * * * * * 1
112 2133 * * * * * * g:購入しております。-美味しいようです。;f * * * * * * * * * * * * * * * * * * * * 1
113 2179 * * * * * * g:かみさんも-おいしいといっております。;f * * * k:芋焼酎のように-物足りないかと;f,風味が-物足りないかと;f,方には-物足りないかと;f * * * * * * * * * * * * * * * * 1
114 2186 * * * * * * g:ロックが-一番おいしいと;f * * * * * * * * * * * * * * * * * * * * 1
115 2192 * * * * * * g:ロックが-一番おいしいとの;f * * * * * * * * * * * * * * * * * * * * 1
116 2205 * * * * * * g:芋の-美味しさが;f * * * * * * * * * * * * * * * * * * * * 1
117 2222 * * * * * * g:購入します。-おいしい〜;f,芋焼酎なのに、-おいしい〜;f,本と-おいしい〜;f * * * * * * * * * * * * * * * * * * * * 1
118 2232 * * * * * * g:お湯割が-美味しくなります。;f * * * * * * * * * * * * * * * * * * * * 1
119 2235 * * * * * * g:飲み比べましたが、-美味しいのですが、;f,それは-美味しいのですが、;f * * * * * * * * * * * * * * * * * * * * 1
120 2270 * * * * * * g:焼酎は-美味しいです！！;f,本当に-美味しいです！！;f * * * * * * * * * * * * * * * * * * * * 1
121 2274 * * * * * * g:焼酎です。-美味しいといっておりました。;f * * * * * * * * * * * * * * * * * * * * 1
122 2278 * * * * * * g:みんな-美味しいと;f * * * * * m:お値段が-高いかな？と;n * * * * * * * * * * * * * * 1
123 2295 * * * * * * g:酒です。-美味しいですよ。;f,飲み口が-美味しいですよ。;f,爽やかで-美味しいですよ。;f * * * * * * * * * * * * * * * * * * * * 1
124 2309 * * * * * * g:赤兎馬、-美味しいとの;f,社員みんなが-美味しいとの;f * * * * * * * * * * * * * * * * * * * * 1
125 2337 * * * * * * g:ものは-おいしいです;f * * * * * * * * * * * s:名前も-おかしいのか;f,私が-おかしいのか;f * * * * * * * * 1
126 2343 * * * * * * g:お気に入りです。-おいしくいただいております。;f * * * * * * * * * * * * * * * * * * * * 1
127 2384 * * * * * * g:愛飲しています。-美味しいと;f,友人にも-美味しいと;f * * * * * * * * * * * * * * * * * * * * 1
128 2403 * * * * * * g:購入しました。-美味しいと;f * * * * * * * * * * * * * * * * * * * * 1
129 2404 * * * * * * g:お店です。-一番おいしくて;f,赤兎馬は-一番おいしくて;f * * * * * * * * * * * * * * * * * * * * 1
130 2420 * * * * * * g:皆様から-美味しいと;f * * * * * * * * * * * * * * * * * * * * 1
131 2435 * * * * * * g:お酒も-美味しくて;f * * * * * * * * * * * * * * v:対応も-早いし;f * * * * * 1
132 2439 * * * * * * g:大変飲みやすく-おいしいと;f * * * * * * * * * * * * * * * * * * * * 1
133 2459 * * * * * * g:赤兎馬ファンです。-美味しいかったです。;f,香りも-美味しいかったです。;f * * * * * * * * * * * * * * * * * * * * 1
134 2474 * * * * * * g:芋焼酎です。-おいしいそうです。;f * * * * * * * * * * * * * * * * * * * * 1
135 2487 * * * * * * g:赤兎馬自体とても-美味しいのですが・・・;f * * * * * * * * * * * * * * * * * * * * 1
136 2493 * * * * * * g:お気に入りです。-美味しくて;f * * * * * * * * * * * * * * * * * * * * 1
137 2495 * * * * * * g:父母でも-美味しいと;f * * * * * * * * * * * * * * * * * * * * 1
138 2531 * * * * * * g:購入。-赤兎馬おいしいですよ!!;f * * * * * * * * * * * * * * * * * * * * 1
139 2533 * * * * * * g:ほんと-美味しいです。;f * * * * * * * * * * * * * * * * * * * * 1
140 2539 * * * * * * g:私は-美味しいと;f,ロックが-美味しいと;f * * * * * * * * * * * * * * * * * * * * 1
141 2554 * * * * * * g:前回購入したら-美味しくて;f * * * * * * * * * * * * * * * * * * * * 1
142 2557 * * * * * * g:何度飲んでも-美味しいです。;f,最高に-美味しいです。;f * * * * * * * * * * * * * * * * * * * * 1
143 2558 * * * * * * g:様に-美味しいと;f * * * * * * * * * * * * * * * * * * * * 1
144 2566 * * * * * * g:焼酎です。-おいしいらしく;f * * * * * * * * * * * * * * * * * * * * 1
145 2594 * * * * * * g:購入しました。-美味しいですが;f * * * * * * * * * * * * * * * * * * * * 1
146 2607 * * * * * * g:赤兎馬は-美味しいので、;f,本当に-美味しいので、;f * * * * * * * * * * * * * * * * * * * * 1
147 2614 * * * * * * g:これが-一番おいしいようです。;f * * * * * * * * * * * * * * * * * * * * 1
148 2621 * * * * * * g:友人も-美味しいと;f * * * * * * * * * * * * * * * * * * * * 1
149 2623 * * * * * * g:主人用です。-美味しいそうです。;f * * * * l:OKだそうです。-うれしいです。;f,送料込みが-うれしいです。;f * * * * * * * * * * * * * * * 1
150 2624 * * * * * * g:注文しました。-美味しい;f * * * * * * * * * * * * * * * * * * * * 1
151 2627 * * * * * * g:だんな様曰く-おいしい」!!;f,ピュアで-おいしい」!!;f * * * * * * * * * * * * * * * * * * * * 1
152 2635 * * * * * * g:レビュー通りに、-美味しいそうです。;f * * * * * * * * * * * * * * * * * * * * 1
153 2637 * * * * * * g:購入です。-おいしいですね。;f * * * * * * * * * * * * * * * * * * * * 1
154 2638 * * * * * * g:購入しました。-美味しいです。;f,赤兎馬は-美味しいです。;f * * * * * * * * * * * * * * * * * * * * 1
155 2643 * * * * * * g:最近のは、-美味しいですね。;f * * * * * * * * * * * * * * * * * * * * 1
156 2644 * * * * * * g:何度のんでも-おいしいです。;f,焼酎は-おいしいです。;f * * * * * * * * * * * * * * * * * * * * 1
157 2652 * * * * * * g:購入しました。-おいしいと;f * * * * * * * * * * * * * * * * * * * * 1
158 2656 * * * * * * g:ホンマに-おいしいです。;f * * * * * * * * * * * * * * * * * * * * 1
159 2679 * * * * * * g:子！-美味しそうに;f * * * * * * * * * * * * * * * * * * * * 1
160 2695 * * * * * * g:焼酎が-「おいしい！」と;f,友達も-「おいしい！」と;f * * * * * * * * * * * * * * * * * * * * 1
161 2700 * * * * * * g:赤兎馬の-美味さは;f * * * * * * * * * * * * * * * * * * * * 1
162 2717 * * * * * * g:赤兎馬は-美味しいです！;f * * * * * * * * * * * * * * * * * * * * 1
163 2741 * * * * * * g:ところです。-美味しいですね。;f,本当に-美味しいですね。;f * * * * * * * * * * * * * * * * * * * * 1
164 2742 * * * * * * g:村○と-美味しいですね。;f,魔○よりは-美味しいですね。;f,価格でこの-美味しさは;f * * * * * * * * * * * * * * * * * * * * 1
165 2775 * * * * * * g:赤兎馬は-美味しいと;f,以前より-美味しいと;f * * * * * * * * * * * * * * * * * * * * 0
166 2776 * * * * * * g:以前ほど-美味しいと;f * * * * * * * * * * * * * * * * * * * * 0
167 2785 * * * * * * g:3回目です。-美味しくて;f,2回目は-美味しくて;f * * * * * * * * * * * * * * * * * * * * 0
168 2132 * * * * * * * h:本当に-らしいです。（私は;f * * * * * * * * * * * * * * * * * * * 1
169 2308 * * * * * * * h:購入できませんが-すばらしいです。;f * * * * * * * * * * * * * * * * * * * 1
170 2355 * * * * * * * * i:芋の-甘さが;f * * * * * * * * * * * * * * * * * * 1
171 2356 * * * * * * * * i:芋の-甘さは;f * * * * * * * * * * * * * * * * * * 1
172 2651 * * * * * * * * i:香りも-甘めですが、;f * * * * * * * * * * * * * * * * * * 1
173 2165 * * * * * * * * * j:赤兎馬の-力強い;f * * * * * * * * * * * * * * * * * 1
174 2501 * * * * * * * * * j:お風呂上りに-強くない;f,一杯  くせが-強くない;f * * * * * * * * * * * * * * * * * 1
175 2191 * * * * * * * * * * * l:ネットで-一番うれしいです。;f,定価で-一番うれしいです。;f,購入できるのが-一番うれしいです。;f * * * * * * * * * * * * * * * 1
176 2246 * * * * * * * * * * * l:こと。-うれしいですね♪;f,いので。-うれしいですね♪;f,3本購入で-うれしいですね♪;f,送料無料は-うれしいですね♪;f * * * * * * * * * * * * * * * 1
177 2275 * * * * * * * * * * * l:愛飲しています。-嬉しいです！;f,定価販売で-嬉しいです！;f,送料込は-嬉しいです！;f * * * * * * * * * * * * * * * 1
178 2318 * * * * * * * * * * * l:送料無料も-大変嬉しいです。;f * * * * * * * * * * * * * * * 1
179 2375 * * * * * * * * * * * l:芋焼酎です。-うれしい。;f,値段で-うれしい。;f * * * * * * * * * * * * * * * 1
180 2504 * * * * * * * * * * * l:非常に-嬉しい。;f * * * * * * * * * * * * * * * 1
181 2631 * * * * * * * * * * * l:送料無料が-嬉しいです。;f * * * * * * * * * * * * * * * 1
182 2688 * * * * * * * * * * * l:再度購入しました。-嬉しいです。;f,全国送料無料が-嬉しいです。;f * * * * * * * * * * * * * * * 1
183 2712 * * * * * * * * * * * l:送料無料なのも-嬉しいですね。;f * * * * * * * * * * * * * * * 1
184 2720 * * * * * * * * * * * l:代物です。-嬉しいですね。;f,送料無料も-嬉しいですね。;f * * * * * * * * * * * * * * * 1
185 2721 * * * * * * * * * * * l:逸品、-嬉しい。;f,３本セットで-嬉しい。;f,送料無料は-嬉しい。;f * * * * * * * * * * * * * * * 1
186 2203 * * * * * * * * * * * * m:物より-高いのですが、;f * * * * * * * * * * * * * * 1
187 2206 * * * * * * * * * * * * m:価格は-高いですが、;f * * * * * * * * * * * * * * 1
188 2313 * * * * * * * * * * * * m:値段は-高いのですが、;n * * * * * * * * * * * * * * 1
189 2365 * * * * * * * * * * * * m:焼酎です。-高いのですが、;f * * * * * * * * * * * * * * 1
190 2400 * * * * * * * * * * * * m:価格は-高いのですが;f * * * * * * * * * * * * * * 1
191 2766 * * * * * * * * * * * * m:口コミ評価が-高かったので;f,非常に-高かったので;f * * * * * * * * * * * * * * 0
192 2218 * * * * * * * * * * * * * n:最近の-信じがたい;f * * * * * * * * * * * * * 1
193 2549 * * * * * * * * * * * * * n:送料無料なのは-ありがたい。;f * * * * * * * * * * * * * 1
194 2550 * * * * * * * * * * * * * n:送料無料は-ありがたい。;f * * * * * * * * * * * * * 1
195 2661 * * * * * * * * * * * * * n:送料無料は-ありがたいです。;f,たいへん-ありがたいです。;f * * * * * * * * * * * * * 1
196 2739 * * * * * * * * * * * * * n:送料無料セットは-ありがたいです。;f,本当に-ありがたいです。;f * * * * * * * * * * * * * 1
197 2261 * * * * * * * * * * * * * * o:商品は-春頃欲しかったのですが;f * * * * * * * * * * * * 1
198 2473 * * * * * * * * * * * * * * o:コクが-欲しいです。;f * * * * * * * * * * * * 1
199 2305 * * * * * * * * * * * * * * * * q:幻に-近い;f * * * * * * * * * * 1
200 2416 * * * * * * * * * * * * * * * * * * * t:主人が-寂しがるので、;f,非常に-寂しがるので、;f u:注文。-大きいですが、;f,出費は-大きいですが、;f * * * * * * 1
201 2417 * * * * * * * * * * * * * * * * * * * * * v:対応も-早いので、;f * * * * * 1
202 2528 * * * * * * * * * * * * * * * * * * * * * v:愛飲しており、-早くなってしまっています。;f,二人分ですので-早くなってしまっています。;f,スピードが-早くなってしまっています。;f * * * * * 1
203 2438 * * * * * * * * * * * * * * * * * * * * * * w:香りも-少なくとてものみ;f * * * * 1
204 2596 * * * * * * * * * * * * * * * * * * * * * * w:不景気で-少ないので、;f,接待費が-少ないので、;f * * * * 1
205 2579 * * * * * * * * * * * * * * * * * * * * * * * * y:友人達が-長くして;f,首を-長くして;f * * 1
206 2673 * * * * * * * * * * * * * * * * * * * * * * * * * * A:最初は-軽いと;f 1
#DRH
1 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
2 a1 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
3 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
4 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
5 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
6 a1 b2 c2 d2 e2 f2 g1 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
7 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
8 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
9 a1 b2 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
10 a1 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
11 a1 b1 c2 d1 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 0
12 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
13 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
14 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
15 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
16 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
17 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
18 a2 b1 c2 d2 e2 f2 g2 h2 i2 j2 k2 l2 m2 n2 o2 p2 q2 r2 s2 t2 u2 v2 w2 x2 y2 z2 A2 1
