#ATTRS
良い a 2
すごい b 2
美味しい c 0
高い d 0
無い e 2
旨い f 2
難しい g 2
欲しい h 2
甘い i 0
安い j 1
強い k 1
多い l 0
臭 m 0
弱い n 1
薄い o 0
速い p 0
嬉しい q 2
ありがたい r 2
上手く s 2
深い t 0
楽しい u 2
珍しい v 1
少ない w 0
遅い x 0
新しい y 0
若い z 0
まろやか A 2
もったいない B 1
大きい C 0
かっこいい D 2
易い E 2
古い F 0
重い G 0
遠い H 0
辛い I 2
柔らかい J 0
悪い K 2
優しい L 2
細く M 0
明るい N 0
悲しい O 2
近い P 0

#INFOATTRS
184 152 * * c:来客用に、-おいしくいただけました。;,3本キープ。-おいしくいただけました。;,私でも、-おいしくいただけました。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
185 156 * * c:赤霧島の-美味しさに; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
186 160 * * c:自分用ですが-美味しくいただいております。;,普通に-美味しくいただいております。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
187 177 * * c:大変-美味しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
188 188 * * c:黒霧島も-おいしいのですが、; * * * * * * * * * m:芋焼酎特有の、-臭いのが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
189 191 * * c:格別の-おいしさだとの; * e:クセが-ないか、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
190 196 * * c:何が-美味しいのかも;,赤霧島は-「美味しい」という; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
191 229 * * c:取引ありがとうございました。-おいしくいただいております。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
192 294 * * c:どちらも-美味しい。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
193 309 * * c:大変満足しています。-おいしいようです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
194 324 * * c:購入しています。-美味しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
195 327 * * c:購入しました。-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
196 342 * * c:焼酎好きで-美味しいのは; * * * * * * * * * * * * * * * * * u:購入 しました。-楽で; * * * * * * * * * * * * * * * * * * * * * 1
197 359 * * c:購入しました。-大変おいしい; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
198 368 * * c:芋焼酎は-美味しいと; * * * * * * * * * * * * * * * * t:味の-深みが; * * * * * * * * * * * * * * * * * * * * * * 1
199 383 * * c:主人も-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
200 391 * * c:今年も、-美味しいですね、;,本当に-美味しいですね、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
201 397 * * c:本当に-美味しくて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
202 406 * * c:本当に-美味しいと; * e:ことが-ないので、; * * * * * * * * * * * q:今回購入できて-嬉しいです。;,本当に-嬉しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * 1
203 433 * * c:購入しました。-おいしくまた、; * e:購入して-なかったのですが、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
204 435 * * c:ほのかな、いい-美味しい; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
205 438 * * c:安定した-美味しさなので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
206 439 * * c:安定した-美味しさ; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
207 469 * * c:大変-美味しくて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
208 481 * * c:購入。-美味しいと;,夫婦ですので、-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
209 499 * * c:購入してみました。-おいしいです!; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
210 505 * * c:レビュー遅くなりましたが、-おいしいですねぇ。;,赤霧島は-おいしいですねぇ。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
211 517 * * c:赤霧島は-一番おいしいですね。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
212 524 * * c:芋焼酎の-美味しさを; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
213 525 * * c:ほんとに-おいしいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
214 559 * * c:味は-おいしぃらしいです！; * * * * * * * * * * * * * * * * * * v:購入。-珍しいと;,父も-珍しいと; * * * * * * * * * * * * * * * * * * * * 1
215 562 * * c:絶対-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
216 586 * * c:「赤霧島が-おいしいんだ！！」と; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
217 589 * * c:購入しました。-おいしくて、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
218 598 * * c:赤霧島です。-美味しくて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
219 599 * * c:赤霧島は-美味しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
220 606 * * c:赤霧島は-おいしいですね！！; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
221 618 * * c:プレゼントしてます。-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
222 653 * * c:購入させてもらっています。-美味しいですけど）;,赤霧島でしょう。（黒霧島も-美味しいですけど）; * * * * * * * * * * * * * * * * * * * w:ＳＨＯＰが-少ないので; * * * * * * * * * * * * * * * * * * * 1
223 675 * * c:黒霧とは-美味しさでした。;,ひと味違う-美味しさでした。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
224 683 * * c:主人も-おいしいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
225 685 * * c:為購入しました。-美味しいと;,「赤霧島」が-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
226 698 * * c:堪能しましたが、-おいしいです！; * * * * * * j:金額も-安いし、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
227 704 * * c:嫌いだったのですが、-おいしいです。; * * f:息子が-うまいというので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
228 713 * * c:到着。-美味しいから;,赤霧島は-美味しいから;,本当に-美味しいから; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
229 728 * * c:たぶん、-美味しいんで;,めちゃくちゃ-美味しいんで; * * * * * * j:期待大です。-安くて;,お値段も-安くて; * * * * * * q:予約してます。-嬉しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * 1
230 733 * * c:赤霧島。-美味しいですよね。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
231 741 * * c:プレゼントされて、-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
232 784 * * c:赤霧島は-おいしいですね。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
233 786 * * c:これが-一番美味しいって; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
234 789 * * c:トップクラスの-美味しさだと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
235 812 * * c:皆さん-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
236 829 * * c:父が-美味しいと;,お酒が-美味しいと;,むちゃくちゃ-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
237 898 * * c:噂どおりの-美味しさです。; * * * * * * * * * * * * p:大変喜んでいました。-速い。;,配送も-速い。; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
238 913 * * c:赤霧島ですね。-美味しいです。;,ホントに-美味しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
239 931 * * c:楽しみです☆赤霧は-おいしいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
240 948 * * c:ほっとする-おいしい; * * * * * * * * * * * * * q:大変喜ばれ、-大変嬉しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * 1
241 967 * * c:プレゼントしましたら-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
242 972 * * c:めちゃくちゃ-美味しい！; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
243 974 * * c:さすが-おいしい！; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
244 990 * * c:赤霧島は、-美味しいです;,フルーティーで-美味しいです; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
245 995 * * c:人気があり、-美味しいです。; * * * * * * j:送料だしても-安いので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
246 997 * * c:風味豊かで-美味しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
247 999 * * c:赤霧島やっぱり-美味しいです＾＾主人も; * * * * * * * * * * * * * * * * * * * w:所が-少ないので; * * * * * * * * * * * * * * * * * * * 1
248 1000 * * c:非常に-おいしい。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
249 1008 * * c:プレゼントしました。-おいしいけど、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
250 1063 * * c:焼酎です。-美味しいと;,私は-美味しいと;,焼酎たいへん-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
251 1069 * * c:購入してみました。-美味しいのか; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
252 1073 * * c:ことないから-美味しいのか…; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
253 1075 * * c:赤が、-美味しいと;,お湯割りも、-美味しいと;,一対一が-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
254 1091 * * c:黒より-美味しいです。;,マイルドで-美味しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
255 1117 * * c:赤霧島が-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
256 1130 * * c:赤霧島も-美味しいと;,まろやかで-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
257 1166 * * c:時は、-美味しいですし、;,するんだけど・・・。でも-美味しいですし、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
258 1227 * * c:購入！-美味しい。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * G:お酒の-重さから; * * * * * * * * * 0
259 1251 * * c:2本購入しました!!-赤霧美味しくて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
260 1273 * * c:赤霧島なので-美味しいと; * e:電話も-ないので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
261 1308 * * c:以前から-美味しいとは; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
262 1331 * * c:時に-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
263 1338 * * c:みんな-美味しそうに; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
264 1339 * * c:購入しました。-美味しいです！;,味は-美味しいです！; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
265 1343 * * c:赤霧島は-美味しい 。;,一人で-美味しいですが、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
266 1346 * * c:御祝いしました。-美味しいと;,義父も-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
267 1369 * * c:赤霧島は-おいしいですが、;,フルーティーで-おいしいですが、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
268 1371 * * c:購入♪-美味しい; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
269 1374 * * c:焼酎は-美味しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
270 1380 * * c:赤霧島は-美味しいので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
271 1401 * * c:知り合いに-おいしいと;,チョイスしました。-おいしいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
272 1402 * * c:購入しました。-美味しいか; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
273 1403 * * c:依頼発注でしたが-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
274 1410 * * c:一番飲みやすく-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
275 1461 * * c:こちらは-美味しいので、; * * * * * i:ほのかに-甘くて、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
276 1469 * * c:噂は-美味しいです。;,本物で-美味しいです。; * * * * * * * * * * * * * q:入手出来た-嬉しさで; * * * * * * * * * * * * * * * * * * * * * * * * * 1
277 1525 * * c:割りに-美味しいそうです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
278 1530 * * c:赤は-美味しいです。;,まろやかで-美味しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
279 1550 * * c:本当に-美味しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
280 1587 * * c:購入しました。-おいしいです。;,微妙に-おいしいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
281 1634 * * c:赤霧島は-美味しいので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
282 1639 * * c:まろやかで-美味しです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
283 1647 * * c:品切れ。-美味しくいただいております。;,人情。-美味しくいただいております。;,非常に-美味しくいただいております。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
284 1651 * * c:最高。-美味しい。;,赤霧最高。-美味しい。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
285 1654 * * c:購入しました。-赤霧島美味しいので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
286 1657 * * c:主人が、-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
287 1661 * * c:みんな-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
288 1671 * * c:購入しました。-おいしいと;,好評です。-美味しすぎて、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
289 1730 * * c:人に-おいしいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
290 1739 * * c:使用しました♪-美味しくて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
291 1802 * * c:黒霧も-美味しいのですが; d:購入しました。-高いのですが、;,価格は-高いのですが、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
292 1804 * * c:有名で-美味しいものか」で; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
293 1822 * * c:赤が-美味しいとは; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
294 1824 * * c:お酒らしく-おいしいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
295 1871 * * c:何が-美味しいのか; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
296 1904 * * c:口当たりが-美味しいとの; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
297 1910 * * c:方が-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
298 1911 * * c:定番です、-おいしいです、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
299 1925 * * c:息子が、-美味しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
300 1940 * * c:本当に-「美味しい」と; * * * * * * * * * m:ビックリ！-臭いが;,芋の-臭いが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
301 1953 * * c:例年は-美味しいのですが、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
302 1997 * * c:あまりの-美味しさに; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
303 1999 * * c:芋焼酎の-おいしい; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
304 2027 * * c:知人より-おいしいよと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
305 2034 * * c:お値打ちです。-美味しいです。;,味は、-美味しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
306 2036 * * c:重宝してます。-おいしいし; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
307 2075 * * c:赤霧は-おいしいです　; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
308 2099 * * c:ものです。-おいしくいただいております。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * P:原価に-近い; 1
309 18 * * * d:送料が-高くつき; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
310 86 * * * d:値段も-高くなく;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
311 146 * * * d:度数が-高くても; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
312 677 * * * d:私には-高いのに？？？な;,定価より-高いのに？？？な; e:購入しました。-ないでしょうか。;,中央酒販さんは-ないでしょうか。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
313 695 * * * d:そこまで-高くな; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
314 702 * * * d:購入しますが、-高くなったらと、、;,数でかうので、-高くなったらと、、;,これ以上-高くなったらと、、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
315 716 * * * d:レビューの-高さと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
316 804 * * * d:値段が-高くなってるのは;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
317 811 * * * d:送料が-高かったのが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
318 863 * * * d:値段が-高く;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
319 949 * * * d:霧島に-高く;,希少価値が-高く; * * * h:導入して-欲しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
320 952 * * * d:購入しました。-高めです。;,お値段は-高めです。;n,店頭販売料金よりは-高めです。; * * g:言えないのですが・・・-難しいと;,普通に-難しいと;,お店で-難しいと;,購入が-難しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
321 980 * * * d:赤霧島が-高いけど;,好評なようなので-高いけど;,価格が-高いけど; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
322 991 * * * d:人気も-高いです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
323 1007 * * * d:黒霧より-高いですが;,値段は-高いですが;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
324 1025 * * * d:購入しました。-高かったので、;,レビュー評価が-高かったので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
325 1047 * * * d:購入しました。-高めですが、;,値段は-高めですが、;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
326 1085 * * * d:金額が-高いか; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
327 1089 * * * d:赤霧より-高かったのですが、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
328 1113 * * * d:じいじに。-高いかなー;,喜んでくれましたー送料がちと-高いかなー; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
329 1125 * * * d:身長が-高いので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
330 1174 * * * d:送料が-高いのが; * f:購入しました。-「うまい」と; * * * j:難点。-安くして〜！; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
331 1197 * * * d:大変喜ばれています。-高いですが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
332 1201 * * * d:値段が-高いけど、;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
333 1239 * * * d:ポチしたけど、-高かった。;,送料が-高かった。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
334 1246 * * * d:定価より-高いのが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
335 1254 * * * d:焼酎が-高いのか;f * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
336 1265 * * * d:お店より-高かったですが、; e:茜霧島が-なかったので。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
337 1269 * * * d:値段が-高くなったよ。;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
338 1284 * * * d:送料が-高かったので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
339 1354 * * * d:販売価格は-高いです。ですが、;,定価より-高いです。ですが、; * * * * * * * * * * * * * * * * * * w:出荷本数が-少ない、; * * * * * * * * * * * * * * * * * * * 1
340 1382 * * * d:値段が-高いので;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
341 1521 * * * d:最近価格が-高くなりましたが、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
342 1555 * * * d:定価より-高いですが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
343 1561 * * * d:人気ランキングも-高く、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
344 1598 * * * d:値段が-高かったなぁ・・・;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
345 1600 * * * d:配送料金が-高く; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
346 1680 * * * d:季節によって-高くなるので、;,お値段が-高くなるので、;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
347 1705 * * * d:市販だと、-高いけど; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
348 1889 * * * d:お酒です。-高いのは; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
349 1908 * * * d:値段が-高いが;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
350 1929 * * * d:刺々しさが無く-気品高い; e:女性にも-ないでしょうか。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
351 1951 * * * d:値段より-高くなってしまうのも;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
352 2024 * * * d:希少価値の-高い; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
353 2037 * * * d:購入、-高いけど　; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
354 2051 * * * d:値段は-高いですね。;n,ままです。-高すぎですね。;,値段は-高すぎですね。;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * I:香りと-きつすぎない; * * * * * * * 1
355 29 * * * * e:販売しか-無い; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
356 81 * * * * e:赤霧島って、-無いんですが、;,時に-無いんですが、; * * h:意外に-欲しくなった; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
357 119 * * * * e:ほどでは-ないかも。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
358 142 * * * * e:芋臭さが-なくて;f * * * i:ほのかな-甘さ…;p * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
359 149 * * * * e:購入しました。-ないので;,最近は-ないので;,入手も-ないので;,簡単では-ないので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
360 172 * * * * e:発送も-なかったのですが;,地域では-なかったのですが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
361 189 * * * * e:これが-ないと; * * * i:赤霧島独特の-甘さ; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
362 220 * * * * e:芋焼酎は、というか-なかったけど、;,焼酎は-なかったけど、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
363 221 * * * * e:最高~言う-なしです;,こと-なしです; * * * i:赤霧島が-甘くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
364 224 * * * * e:うちに-ない;,芋焼酎で-ない; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
365 343 * * * * e:ことが-ないのに、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
366 348 * * * * e:ところが-ないので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
367 396 * * * * e:ことが-ないとの; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
368 418 * * * * e:事が-なかった; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
369 464 * * * * e:配送も-無くていいと;,包装も-無くていいと;,無駄が-無くていいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
370 516 * * * * e:知識が-ない; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
371 541 * * * * e:ことの-無い; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
372 592 * * * * e:価格は-ないです; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
373 605 * * * * e:癖が-ない; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
374 633 * * * * e:酒屋さんに-なかったので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
375 670 * * * * e:お店が-ないので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
376 749 * * * * e:ものでも-ないと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
377 791 * * * * e:時は-なくて、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
